,game_event_id,date,game_id,minute,type,club_id,club_name,player_id,description,player_in_id,player_assist_id
10835,3e64c2d67af841eb28f636d2539df118,2013-05-26,2224185,73,Substitutions,273,Stade Rennais FC,39906,", Not reported",18543.0,
10836,ef7ec7c1abd78c56b50a8720768556dd,2013-05-26,2224185,69,Goals,1041,Olympique Lyon,72479,", Direct free kick, 7. Goal of the Season Assist:",,
10837,deabfeee9b4ff56ee903376af92ae6fc,2013-05-26,2224185,75,Substitutions,1041,Olympique Lyon,93720,", Not reported",118284.0,
10838,358ac489d69ad84dc9fbe962122d6fce,2013-05-26,2224185,56,Substitutions,273,Stade Rennais FC,137438,", Not reported",28328.0,
10839,5d7c9ac792197932fa443f5b1555d959,2013-05-26,2224185,46,Substitutions,273,Stade Rennais FC,203517,", Not reported",170472.0,
10840,b363e88859c2c8b9857603d93c9dd52e,2013-05-26,2224186,6,Cards,1095,ESTAC Troyes,5339,6. Yellow card,,
10841,653deddefd9969613039db2919dc142d,2013-05-26,2224186,88,Goals,1423,Valenciennes FC,5521,", Right-footed shot, 8. Goal of the Season Assist: , Pass, 11. Assist of the Season",,5457.0
10842,c2a96d0185f0fc4a45dfb0ef545765e0,2013-05-26,2224186,60,Substitutions,1095,ESTAC Troyes,14951,", Not reported",55385.0,
10843,b58ba9f8edadd34203d508206cfc56c3,2013-05-26,2224186,68,Goals,1423,Valenciennes FC,17675,", Own-goal Assist: , Header, 1. Assist of the Season",,55046.0
10844,48a349b616631dd06efaf1df7e7e1bb6,2013-05-26,2224186,72,Substitutions,1095,ESTAC Troyes,22377,", Not reported",20463.0,
10845,6d61e7bdda52a85d09364657d90af05e,2013-05-26,2224186,28,Cards,1423,Valenciennes FC,23918,6. Yellow card,,
10846,d3e36bc49bbd7ad44cae0eb70359c33a,2013-05-26,2224186,12,Goals,1095,ESTAC Troyes,33927,", Right-footed shot, 10. Goal of the Season Assist: , Pass, 1. Assist of the Season",,17675.0
10847,f6cfa7b7e3f3cecc56ba252dc91a4a30,2013-05-26,2224186,60,Substitutions,1423,Valenciennes FC,51283,", Not reported",77828.0,
10848,d6694bd21d49238b3285102b794af5dd,2013-05-26,2224186,29,Cards,1423,Valenciennes FC,55046,9. Yellow card,,
10849,60903551d5d3b0647425469ee3940850,2013-05-26,2224186,78,Cards,1095,ESTAC Troyes,55385,5. Yellow card,,
10850,d92439aa5b79b8e69651c167525e64ef,2013-05-26,2224186,77,Substitutions,1095,ESTAC Troyes,56808,", Not reported",40975.0,
10851,6596c3e68371589332c931b368db1779,2013-05-26,2224186,72,Substitutions,1423,Valenciennes FC,147487,", Not reported",5521.0,
10852,d4ba30efa491ce8c7adcead386a20f02,2013-05-26,2224186,26,Substitutions,1423,Valenciennes FC,147846,", Not reported",55046.0,
10853,b1585b62c1538512df4929ffd027dd5a,2013-05-26,2224186,41,Cards,1095,ESTAC Troyes,156618,2. Yellow card,,
10854,dc599b5d5568bea340a5914256709e34,2013-05-18,2224187,83,Substitutions,583,Paris Saint-Germain,3139,", Special achievements",50570.0,
10855,039964fd1988a09daeeec3d3022f5c87,2013-05-18,2224187,5,Goals,583,Paris Saint-Germain,3455,", Right-footed shot, 28. Goal of the Season Assist: , Pass, 2. Assist of the Season",,43458.0
10856,0097813e9908aab614c18abb60367156,2013-05-18,2224187,36,Goals,583,Paris Saint-Germain,3455,", Direct free kick, 29. Goal of the Season Assist:",,
10857,01e7bcf792b29e0210a6aa686ef0995c,2013-05-18,2224187,47,Substitutions,583,Paris Saint-Germain,25508,", Not reported",120629.0,
10858,cd321f1ca137a764a5d63e287bc40b4f,2013-05-18,2224187,31,Goals,583,Paris Saint-Germain,33923,", Left-footed shot, 5. Goal of the Season Assist: , Corner, 2. Assist of the Season",,3139.0
10859,b20da5c05adfe8da0bcc58236b492286,2013-05-18,2224187,46,Substitutions,583,Paris Saint-Germain,43458,", Not reported",77100.0,
10860,49d85b59c0e9cfbd0921c99e51b26d33,2013-05-18,2224187,81,Goals,3911,Stade Brestois 29,66783,", Right-footed shot, 4. Goal of the Season Assist: , Pass, 2. Assist of the Season",,5399.0
10861,1cd8231de66221182415d31ce8af5f7a,2013-05-18,2224187,72,Substitutions,3911,Stade Brestois 29,189940,", Not reported",211722.0,
10862,02ee9ea8201f28b2afee9fab942d5e69,2013-05-18,2224187,78,Substitutions,3911,Stade Brestois 29,197857,", Not reported",66783.0,
10863,fe4076d1488eec368654128d4c48ed44,2013-05-18,2224187,63,Substitutions,3911,Stade Brestois 29,200127,", Not reported",250779.0,
10864,378f08448471c3ac4d8c8bb5b510b0e6,2013-05-18,2224188,90,Cards,1082,LOSC Lille,5406,Red card,,
10865,72bbd96f89b84f5d19c3a7c4bb00ba6d,2013-05-18,2224188,78,Cards,1082,LOSC Lille,12096,5. Yellow card,,
10866,d5a99f9a3ace4235a210e2b5c3455e59,2013-05-18,2224188,44,Substitutions,1082,LOSC Lille,45624,", Not reported",161869.0,
10867,dfcbdac8b83f873aca72027a5240c6cd,2013-05-18,2224188,90,Substitutions,969,Montpellier HSC,60885,", Not reported",5539.0,
10868,827a0106701404b866c8ed95bff7bcf5,2013-05-18,2224188,70,Substitutions,1082,LOSC Lille,76055,", Not reported",22820.0,
10869,6d669b2f9858202a027951fbd93b5843,2013-05-18,2224188,11,Cards,1082,LOSC Lille,77834,10. Yellow card,,
10870,cf17b4d3913799ff957f7e7223eefef8,2013-05-18,2224188,80,Substitutions,1082,LOSC Lille,77834,", Not reported",5406.0,
10871,e4dee3ab258cbd4f51171a5f561dda73,2013-05-18,2224188,12,Cards,969,Montpellier HSC,118022,5. Yellow card,,
10872,efbc320a7295498c8ad92fad6ce2cbd1,2013-05-18,2224188,90,Substitutions,969,Montpellier HSC,118022,", Not reported",57337.0,
10873,83f1a1bd16014002237c8ae9f6c0ccef,2013-05-18,2224188,80,Substitutions,969,Montpellier HSC,139955,", Not reported",127142.0,
10874,e5335a88c0cd8f2f38e6e3e410df384c,2013-05-18,2224188,61,Cards,1082,LOSC Lille,161869,3. Yellow card,,
10875,d0c46827098ed5d97533955aac50d1dd,2013-05-26,2224189,85,Substitutions,1082,LOSC Lille,5348,", Not reported",22820.0,
10876,be6a5b7d8c5fc6653bfabcbe53f64b9d,2013-05-26,2224189,42,Goals,1082,LOSC Lille,7971,", Right-footed shot, 14. Goal of the Season Assist: , Header, 5. Assist of the Season",,76055.0
10877,85d1c9566f759a2b30aab1c8c99b039f,2013-05-26,2224189,76,Substitutions,618,AS Saint-Étienne,14948,", Not reported",60570.0,
10878,c4a7a0cd4e59700aa9fbf10245f4d4a1,2013-05-26,2224189,62,Cards,618,AS Saint-Étienne,18955,4. Yellow card,,
10879,9869b890a75dfa43b3935bcce96d9fad,2013-05-26,2224189,44,Cards,618,AS Saint-Étienne,56794,4. Yellow card,,
10880,11ebc1c448419bb3542bccaddd370d3b,2013-05-26,2224189,79,Substitutions,1082,LOSC Lille,76055,", Not reported",81460.0,
10881,23749de3db468318bfaa1d71b89ecf86,2013-05-26,2224189,89,Cards,1082,LOSC Lille,81460,4. Yellow card,,
10882,a3618416b0dcf257328311753ad263cd,2013-05-26,2224189,29,Cards,618,AS Saint-Étienne,93704,Yellow card,,
10883,ad9cc25f63f080968d206829a5b6d75e,2013-05-26,2224189,67,Cards,618,AS Saint-Étienne,93704,Second yellow,,
10884,da12f7ed225a1793bd7dc2388389d936,2013-05-26,2224189,59,Goals,618,AS Saint-Étienne,98349,", Right-footed shot, 5. Goal of the Season Assist: , Pass, 3. Assist of the Season",,126656.0
10885,27e65937efecfd643f005a4ec7243a07,2013-05-26,2224189,82,Substitutions,618,AS Saint-Étienne,98349,", Not reported",27305.0,
10886,f9493f558ae34c2bc2e0789d3a40a16d,2013-05-26,2224189,66,Cards,1082,LOSC Lille,126665,5. Yellow card,,
10887,44d69a9e0fb168177635c52de65c8b66,2013-05-26,2224189,73,Substitutions,1082,LOSC Lille,126665,", Not reported",77834.0,
10888,02a03d7eff859c28ebe2d5742d77e619,2013-05-26,2224190,82,Substitutions,244,Olympique Marseille,3292,", Not reported",57403.0,
10889,4e174da56734b062d9110d5538dd7539,2013-05-26,2224190,58,Substitutions,244,Olympique Marseille,33831,", Not reported",108354.0,
10890,3f90b50db4b7c8b43c5f30dd30dd12e2,2013-05-26,2224190,77,Substitutions,1421,Stade Reims,57545,", Not reported",88327.0,
10891,5bda2a03371c4a6ab08b439e110183f9,2013-05-26,2224190,79,Substitutions,1421,Stade Reims,122116,", Not reported",40928.0,
10892,5acedc41e72151ef00690400a2f063c5,2013-05-26,2224190,76,Substitutions,1421,Stade Reims,125868,", Not reported",12101.0,
20624,a73c32cd56746e041a95878d3958c10d,2012-08-11,2229834,56,Substitutions,14171,FC Évian Thonon Gaillard,5622,", Not reported",60591.0,
20625,e842e8521799fea0f30bd23e52d38a85,2012-08-11,2229834,47,Cards,14171,FC Évian Thonon Gaillard,5676,1. Yellow card,,
20626,743f224ead08bc496df42c46702b7253,2012-08-11,2229834,11,Goals,40,FC Girondins Bordeaux,12106,", Left-footed shot, 1. Goal of the Season Assist: , Pass, 1. Assist of the Season",,57355.0
20627,d0bd8b5079910682265279a5d6168dce,2012-08-11,2229834,70,Substitutions,40,FC Girondins Bordeaux,12106,", Not reported",16591.0,
20628,7f39d9837488266836ddf060506e3456,2012-08-11,2229834,37,Cards,40,FC Girondins Bordeaux,12379,1. Yellow card,,
20629,50a7e9c12ae93e082a7e15a63693cc66,2012-08-11,2229834,14,Goals,40,FC Girondins Bordeaux,23825,", Right-footed shot, 1. Goal of the Season Assist: , Cross, 2. Assist of the Season",,57355.0
20630,f244d0d684c64a607f01fbedf2c1d69e,2012-08-11,2229834,83,Substitutions,40,FC Girondins Bordeaux,23825,", Not reported",78082.0,
20631,95469125d008d698c9743baa7c340062,2012-08-11,2229834,22,Cards,40,FC Girondins Bordeaux,43264,1. Yellow card,,
20632,c5e69f4e386a970cd9f1f857dfd6e0af,2012-08-11,2229834,52,Goals,40,FC Girondins Bordeaux,51540,", Header, 1. Goal of the Season Assist: , Corner, 1. Assist of the Season",,12106.0
20633,7338d993b3c27a0563e9fdc0187e734c,2012-08-11,2229834,78,Substitutions,40,FC Girondins Bordeaux,51540,", Not reported",126528.0,
20634,8b599be45fe4d0a63133e57e4b2afdb5,2012-08-11,2229834,18,Cards,40,FC Girondins Bordeaux,57355,1. Yellow card,,
20635,0de065a5d9f0feb31a179441dd683386,2012-08-11,2229834,50,Cards,14171,FC Évian Thonon Gaillard,57510,1. Yellow card,,
20636,7aa4b16a7d408bd9899bf79c20156f5e,2012-08-11,2229834,70,Substitutions,14171,FC Évian Thonon Gaillard,60604,", Not reported",67721.0,
20637,4ba6a437df6d8f797444ef47edce6534,2012-08-11,2229834,17,Goals,14171,FC Évian Thonon Gaillard,63463,", Direct free kick, 1. Goal of the Season Assist:",,
20638,b6a9896962b66cc3e5cc184c81b14327,2012-08-11,2229834,74,Substitutions,14171,FC Évian Thonon Gaillard,64147,", Not reported",5698.0,
20639,ed8f05f0aee7cf939ffec11d8fbe8000,2012-08-11,2229834,80,Cards,14171,FC Évian Thonon Gaillard,67721,1. Yellow card,,
20640,e037ec8374dc31b3d600ea7771f5b35c,2012-08-11,2229834,90,Goals,14171,FC Évian Thonon Gaillard,69101,", Right-footed shot, 1. Goal of the Season Assist: , Cross, 1. Assist of the Season",,67721.0
20641,4cb08d2ac853ebd57d377244234e4755,2012-08-11,2229835,75,Goals,595,SC Bastia,5680,", Header, 1. Goal of the Season Assist: , Cross, 1. Assist of the Season",,103565.0
20642,5b42c17c7b4cece1a42ad55b7cf02f70,2012-08-11,2229835,83,Goals,595,SC Bastia,5680,", Header, 2. Goal of the Season Assist: , Corner, 2. Assist of the Season",,103565.0
20643,eaa31d8c6ce10e2199817feab79ef0f0,2012-08-11,2229835,46,Substitutions,750,FC Sochaux-Montbéliard,19045,", Not reported",2878.0,
20644,a5d4521ae69f925f52dd1696c4588f9c,2012-08-11,2229835,53,Cards,595,SC Bastia,44686,1. Yellow card,,
20645,f97dc12a6117d9b2c07dabf5a6087c79,2012-08-11,2229835,70,Substitutions,595,SC Bastia,45237,", Not reported",103565.0,
20646,962ee1a36fcd667d0bd512e420fac1e1,2012-08-11,2229835,60,Goals,595,SC Bastia,50512,", Right-footed shot, 1. Goal of the Season Assist: , Cross, 1. Assist of the Season",,45237.0
20647,ebb5d57abc65af86ff710974f6109cf7,2012-08-11,2229835,89,Goals,750,FC Sochaux-Montbéliard,52027,", Header, 1. Goal of the Season Assist: , Free kick, 1. Assist of the Season",,102744.0
20648,61c3448d09ac83e7bdd3709c87ca4222,2012-08-11,2229835,13,Goals,750,FC Sochaux-Montbéliard,66407,", Header, 1. Goal of the Season Assist: , Corner, 1. Assist of the Season",,17693.0
20649,613f6d125a3c5a30adce177d303180db,2012-08-11,2229835,61,Substitutions,595,SC Bastia,93309,", Not reported",5680.0,
20650,989d79bf768345b615e6f48b1a088022,2012-08-11,2229835,44,Cards,595,SC Bastia,110268,1. Yellow card,,
20651,68126a51d3a602f2a405d16b7e7d0659,2012-08-11,2229835,73,Substitutions,750,FC Sochaux-Montbéliard,118940,", Not reported",127048.0,
20652,128571665680ee3917c9b15ce9c9d0d5,2012-08-11,2229835,76,Cards,595,SC Bastia,184892,1. Yellow card,,
20653,65db70fa530c0eb3e8b43eed0030bedf,2012-08-11,2229835,82,Substitutions,595,SC Bastia,184892,", Not reported",17244.0,
20654,b31552fd9f54b9c1adaabecf6075a42e,2012-08-11,2229835,44,Cards,750,FC Sochaux-Montbéliard,204585,1. Yellow card,,
20655,513b9f4d528857983a9cd525aa410c08,2012-08-11,2229835,81,Substitutions,750,FC Sochaux-Montbéliard,204585,", Not reported",127053.0,
20656,b7724a431cec57c8560b364a20beb80d,2012-08-11,2229836,69,Cards,1041,Olympique Lyon,18909,1. Yellow card,,
20657,7210558232b7c392de474447e7016dab,2012-08-11,2229836,83,Substitutions,1041,Olympique Lyon,18909,", Not reported",187847.0,
20658,6136cd2e67f1cbc41bc53669bb8f6e64,2012-08-11,2229836,45,Cards,1041,Olympique Lyon,18912,1. Yellow card,,
20659,547e9598160d1a78b5c9b7f50669f62b,2012-08-11,2229836,16,Goals,1041,Olympique Lyon,18912,", Left-footed shot, 1. Goal of the Season Assist: , Cross, 1. Assist of the Season",,18909.0
20660,17dde42a8214f6741d6c1da2386ed762,2012-08-11,2229836,62,Substitutions,1041,Olympique Lyon,22388,", Not reported",27661.0,
20661,45528eb68ffa2be588c5f09d893d48a5,2012-08-11,2229836,65,Substitutions,273,Stade Rennais FC,28328,", Not reported",137438.0,
20662,fb7b7382786a8ee5241a5dd824c463fe,2012-08-11,2229836,25,Substitutions,273,Stade Rennais FC,37460,", Not reported",85585.0,
20663,6ad6810df375d3d6414e8704397a0fae,2012-08-11,2229836,30,Cards,273,Stade Rennais FC,40446,Red card,,
20664,6935a79370db6db7b6f8f71be8634fdc,2012-08-11,2229836,77,Cards,1041,Olympique Lyon,60542,1. Yellow card,,
20665,333729c2a412354b2ac98f9491698f62,2012-08-11,2229836,42,Cards,1041,Olympique Lyon,85863,1. Yellow card,,
20666,fb0a7ab24c0f1f68a0d9e36d784a7e1b,2012-08-11,2229836,72,Substitutions,1041,Olympique Lyon,93720,", Not reported",60583.0,
20667,f5fa4316688d524a29a96fc8c3c271b6,2012-08-11,2229836,77,Substitutions,273,Stade Rennais FC,126699,", Not reported",18543.0,
20668,51836c5982ce3e8bf288071695d986cf,2012-08-11,2229836,90,Cards,1041,Olympique Lyon,187847,1. Yellow card,,
20669,99beb67142747f25999ff7efc54723a4,2012-08-10,2229837,34,Goals,969,Montpellier HSC,5303,", Right-footed shot, 1. Goal of the Season Assist: , Pass, 1. Assist of the Season",,5495.0
20670,fb8b42afdb9c1921a472b4472d5f1a31,2012-08-10,2229837,83,Substitutions,969,Montpellier HSC,5303,", Not reported",57337.0,
20671,b15ceb6fe504b18840037d50653856a8,2012-08-10,2229837,46,Substitutions,415,FC Toulouse,5431,", Not reported",146854.0,
20672,eb018c5490fb7a3397b28d71189fcdf9,2012-08-10,2229837,39,Cards,969,Montpellier HSC,57449,Red card,,
20673,05697abf6c0aeb50a2aac78b6e9a8912,2012-08-10,2229837,71,Substitutions,415,FC Toulouse,61637,", Not reported",26407.0,
20674,e7572bdf9b645de3a3cc83519ac48268,2012-08-10,2229837,62,Substitutions,415,FC Toulouse,66413,", Not reported",126796.0,
20675,b0f3cda5635e35ac346e0a58f4a79bbd,2012-08-10,2229837,29,Cards,415,FC Toulouse,108830,1. Yellow card,,
20676,dbcb35d2d8f7d319e04ec3b4db19faae,2012-08-10,2229837,36,Cards,969,Montpellier HSC,113707,1. Yellow card,,
20677,b4d98008f798eb6f575e4137b8f71d7e,2012-08-10,2229837,42,Substitutions,969,Montpellier HSC,113707,", Not reported",23955.0,
20678,7acdddd655024adcfe6ac4b016a4e62f,2012-08-10,2229837,73,Cards,415,FC Toulouse,126796,Red card,,
20679,89622a2b84b03ab68043afdc9aac0894,2012-08-10,2229837,84,Cards,415,FC Toulouse,127032,Red card,,
20680,fe53750c541b6899e3411d96e17991b2,2012-08-10,2229837,56,Substitutions,969,Montpellier HSC,139955,", Not reported",6803.0,
20681,d38eb81cdb9ff9225c05b659df9715fe,2012-08-10,2229837,72,Goals,415,FC Toulouse,146854,", Header, 1. Goal of the Season Assist: , Cross, 1. Assist of the Season",,127032.0
20682,5f6b83510a64b7cc7de802385e4eba87,2012-08-18,2229838,85,Substitutions,1041,Olympique Lyon,3165,", Not reported",24661.0,
20683,227064c1190d79c138424ad0f76e3634,2012-08-18,2229838,63,Goals,1041,Olympique Lyon,12142,", Left-footed shot, 1. Goal of the Season Assist:",,
20684,78ea75b57d8d8c2a93e045ab38776385,2012-08-18,2229838,63,Substitutions,1041,Olympique Lyon,18909,", Not reported",12142.0,
20685,52ea5f4c3c29fbf865e2ebc57571b0ce,2012-08-18,2229838,12,Substitutions,1041,Olympique Lyon,18912,", Not reported",72479.0,
20686,c03fa75f3ca0969bd89b806c38dbcaeb,2012-08-18,2229838,51,Goals,1041,Olympique Lyon,22388,", Header, 1. Goal of the Season Assist: , Corner, 1. Assist of the Season",,72479.0
20687,95e3e36ead8dfe5b80277cb64f3d3eda,2012-08-18,2229838,90,Goals,1041,Olympique Lyon,22388,", Right-footed shot, 2. Goal of the Season Assist:",,
20688,08e5547b3836e7759cf13ba0a57d8e2b,2012-08-18,2229838,89,Goals,1041,Olympique Lyon,27661,", Left-footed shot, 1. Goal of the Season Assist:",,
20689,3b3e4ddcc19c3f7d9922529bd09b30be,2012-08-18,2229838,68,Substitutions,1095,ESTAC Troyes,33927,", Not reported",44727.0,
20690,9d795e8aea92314822f5045a9fb4ad3a,2012-08-18,2229838,45,Substitutions,1095,ESTAC Troyes,56808,", Not reported",14951.0,
20691,587919f9d8ee0d60696923d49354ab86,2012-08-18,2229838,80,Cards,1041,Olympique Lyon,72479,1. Yellow card,,
20692,d1806e8477202532482c457c500f58a6,2012-08-18,2229838,68,Cards,1095,ESTAC Troyes,78917,Red card,,
20693,d262072d73f753a82e5aa1175f860a2d,2012-08-18,2229838,54,Cards,1041,Olympique Lyon,85863,2. Yellow card,,
20694,c217bb30d73a9bbc6fbc34dcc8ffeb61,2012-08-18,2229838,47,Goals,1095,ESTAC Troyes,164897,", Right-footed shot, 1. Goal of the Season Assist: , Pass, 1. Assist of the Season",,86930.0
20695,4c800eb26e2a9ff21f479b55ff5eb7e4,2012-08-18,2229838,56,Substitutions,1095,ESTAC Troyes,164897,", Not reported",40975.0,
20696,76efc7e862f3ef8a9a5eac5290be9c3f,2012-08-11,2229839,45,Goals,1158,FC Lorient,3266,", Right-footed shot, 1. Goal of the Season Assist: , Pass, 1. Assist of the Season",,39114.0
20697,b7401e1532876e226bfe17cce38b8292,2012-08-11,2229839,64,Goals,583,Paris Saint-Germain,3455,", Right-footed shot, 1. Goal of the Season Assist: , Pass, 1. Assist of the Season",,29091.0
20698,5c0367d282ef43fc9c60ca7b1771b92c,2012-08-11,2229839,90,Goals,583,Paris Saint-Germain,3455,", Penalty, 2. Goal of the Season Assist: , Fouled player",,12386.0
20699,1e5ea0bbd8aafb25108448b1b05474d3,2012-08-11,2229839,4,Goals,1158,FC Lorient,4317,", Own-goal Assist: , Cross, 1. Assist of the Season",,44045.0
20700,9894eadf729e14f1c53c14b1ced6ac15,2012-08-11,2229839,60,Cards,1158,FC Lorient,12386,1. Yellow card,,
20701,15d4f0d4a33740b1bb79f7f53c95d335,2012-08-11,2229839,88,Cards,1158,FC Lorient,12386,Red card,,
20702,7628acfffdfc35d9467d3336075c8523,2012-08-11,2229839,58,Substitutions,583,Paris Saint-Germain,27305,", Not reported",29091.0,
20703,b110bb286aa6847a60861bbf1ddcca84,2012-08-11,2229839,23,Cards,583,Paris Saint-Germain,43458,1. Yellow card,,
20704,74ab050ae2d0efb1ae8f28e23667149e,2012-08-11,2229839,90,Substitutions,1158,FC Lorient,44045,", Not reported",51030.0,
20705,aa81e9773f6456938d023cd9c3372c2d,2012-08-11,2229839,74,Substitutions,583,Paris Saint-Germain,50570,", Not reported",27389.0,
20706,408d881061563702bad130927e895520,2012-08-11,2229839,46,Substitutions,1158,FC Lorient,60990,", Not reported",39914.0,
20707,da781fb3d87798df07b42687d97bcc59,2012-08-11,2229839,58,Substitutions,583,Paris Saint-Germain,102558,", Not reported",33923.0,
20708,28fd80bd81d3b587aefa1d2be384e3d3,2012-08-11,2229840,82,Cards,3911,Stade Brestois 29,3707,1. Yellow card,,
20709,a810efa9d9239ca30593f18b021467fa,2012-08-11,2229840,61,Substitutions,3911,Stade Brestois 29,15275,", Not reported",83368.0,
20710,5669493ea89602730a5674a894cd656e,2012-08-11,2229840,83,Substitutions,1159,AS Nancy-Lorraine,18934,", Not reported",105400.0,
20711,00d4a8742590840c692b4ac3b4a68fa4,2012-08-11,2229840,75,Substitutions,3911,Stade Brestois 29,23976,", Not reported",211722.0,
20712,f0c7a8de6aa04cd249f6cb509fbc0ad3,2012-08-11,2229840,78,Substitutions,1159,AS Nancy-Lorraine,49872,", Not reported",57348.0,
20713,f26b26ad965a1fbfb04d4e8014961cc7,2012-08-11,2229840,90,Goals,1159,AS Nancy-Lorraine,60570,", Direct free kick, 1. Goal of the Season Assist:",,
20714,876feaecd9d187bcf5f9fed23aef968d,2012-08-11,2229840,85,Substitutions,3911,Stade Brestois 29,66783,", Not reported",24459.0,
20715,0760fe9650654d26e23b8a244b52f448,2012-08-11,2229840,62,Cards,3911,Stade Brestois 29,96327,1. Yellow card,,
20716,b97c294641ed4c28df7ca9b8436758b6,2012-08-11,2229840,66,Cards,1159,AS Nancy-Lorraine,170929,1. Yellow card,,
20717,7986609d9710f6979fc2f58da09dff41,2012-08-11,2229841,51,Cards,1082,LOSC Lille,5348,1. Yellow card,,
20718,30d36612706ab3647520f084aaa6f54b,2012-08-11,2229841,87,Substitutions,1082,LOSC Lille,5348,", Not reported",5406.0,
20719,fa1079536adf2a8c789c7c9d142d3c4c,2012-08-11,2229841,90,Goals,1082,LOSC Lille,5406,", Right-footed shot, 1. Goal of the Season Assist: , Shot on goal, 2. Assist of the Season",,37647.0
20720,e3027e319bf473ab3274833c011855ce,2012-08-11,2229841,79,Cards,1082,LOSC Lille,27306,1. Yellow card,,
20721,dce169cba04362b89b4aa26314c73128,2012-08-11,2229841,81,Substitutions,1082,LOSC Lille,27306,", Not reported",126664.0,
20722,9b80f1d7ec455a3eb26b1f9358515a36,2012-08-11,2229841,65,Substitutions,618,AS Saint-Étienne,33935,", Not reported",18955.0,
20723,83e1f8b6df576b1d48aad943343591d6,2012-08-11,2229841,58,Goals,1082,LOSC Lille,45624,", Header, 1. Goal of the Season Assist: , Free kick, 1. Assist of the Season",,37647.0
20724,6ee6facc22b0a01171272028e4b27d75,2012-08-11,2229841,64,Substitutions,618,AS Saint-Étienne,46791,", Not reported",98349.0,
20725,5e236c13c7cc64026236e41d4a5b4d64,2012-08-11,2229841,75,Substitutions,1082,LOSC Lille,81460,", Not reported",22820.0,
20726,0f078c6ef11e2a8c927044cd5037b715,2012-08-11,2229841,12,Cards,618,AS Saint-Étienne,93704,1. Yellow card,,
20727,c513ebaadacb1567436cfbf7edd4566b,2012-08-11,2229841,74,Goals,618,AS Saint-Étienne,98349,", Right-footed shot, 1. Goal of the Season Assist: , Pass, 1. Assist of the Season",,18955.0
20728,db761b817ddd7c2e69e9f41f64681f5d,2012-08-11,2229841,39,Cards,618,AS Saint-Étienne,126656,1. Yellow card,,
20729,e2f618aab83cf26197785acde0c257ef,2012-08-11,2229842,11,Goals,1147,AC Ajaccio,3890,", Right-footed shot, 1. Goal of the Season Assist: , Cross, 1. Assist of the Season",,12502.0
20730,c11b11858c48aabb869e3f1598de6ae2,2012-08-11,2229842,86,Substitutions,1147,AC Ajaccio,3890,", Not reported",93726.0,
20731,b1c5963a7725e6b3dd652e2314445554,2012-08-11,2229842,90,Substitutions,1147,AC Ajaccio,12502,", Not reported",36911.0,
20732,0e76c450f66d438a10b1dd77531452a3,2012-08-11,2229842,67,Substitutions,417,OGC Nice,18860,", Not reported",55044.0,
20733,911991e25b02872269f6b32c48f03e06,2012-08-11,2229842,71,Cards,1147,AC Ajaccio,29559,1. Yellow card,,
20734,2aa7b80058486d00fefc36044000997b,2012-08-11,2229842,25,Cards,1147,AC Ajaccio,33953,1. Yellow card,,
20735,229ad31875e7c4397766a6fcc282cb50,2012-08-11,2229842,70,Cards,1147,AC Ajaccio,44679,1. Yellow card,,
20736,cd5af9e9cc84b69f6e6a9cd28242b0e1,2012-08-11,2229842,45,Cards,417,OGC Nice,57525,1. Yellow card,,
20737,5cc2ece060172026f063c44784abb46d,2012-08-11,2229842,63,Cards,1147,AC Ajaccio,66386,1. Yellow card,,
20738,6343c73d5df96642b70b5f6ba719d150,2012-08-11,2229842,43,Substitutions,417,OGC Nice,66788,", Not reported",212937.0,
20739,06a1c0f9065b87ac03c0c96cfdab28a4,2012-08-11,2229842,82,Substitutions,417,OGC Nice,67084,", Not reported",227356.0,
20740,1ee406c48ccf420cc9f5ebeccd16ad7d,2012-08-11,2229842,46,Cards,1147,AC Ajaccio,80191,Red card,,
20741,1b76933a165327768646f88104d620f1,2012-08-11,2229842,83,Substitutions,1147,AC Ajaccio,84301,", Not reported",57213.0,
20742,2e2e29f20fb4eb68c88368878815a4d8,2012-08-11,2229842,14,Cards,417,OGC Nice,111482,1. Yellow card,,
20743,82b97470d43eb668816a4d1547a3e46b,2012-08-11,2229843,90,Substitutions,1423,Valenciennes FC,39917,", Not reported",205587.0,
20744,6f7f38128c65f62766cc74b3a5d4609c,2012-08-11,2229843,34,Goals,1423,Valenciennes FC,47653,", Own-goal Assist: , Cross, 1. Assist of the Season",,77828.0
20745,689860d6f826af4e2bf9fd2821dfe0fc,2012-08-11,2229843,86,Substitutions,1423,Valenciennes FC,51283,", Not reported",5639.0,
20746,a75cb86ea07682521ff5d659be4c529a,2012-08-11,2229843,67,Substitutions,1095,ESTAC Troyes,55385,", Not reported",44727.0,
20747,ea765bf5927c5a2e56c62aaf8222a007,2012-08-11,2229843,26,Cards,1095,ESTAC Troyes,56808,1. Yellow card,,
20748,deeb7a1ee408e823dee7a0f7e64e9f7e,2012-08-11,2229843,73,Substitutions,1095,ESTAC Troyes,56808,", Not reported",164897.0,
20749,d6267d0717adb0cd44693348a46455a4,2012-08-11,2229843,75,Substitutions,1423,Valenciennes FC,77828,", Not reported",57403.0,
20750,e7c86828c37c6ee6a776de6f84245c2f,2012-08-11,2229843,85,Cards,1095,ESTAC Troyes,86930,1. Yellow card,,
